,dim1,dim2,pathology,filename
57,-4378994006610749.5,-90509995327749.73,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T3_72-0_A9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_33.tif
58,2404198243866905.5,479224184080858.25,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T3_72-0_H6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_36.tif
59,2870954438931266.0,293238716460999.7,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T3_72-0_A10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_21.tif
60,1908785634528051.8,-670304261796211.9,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_F6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_4.tif
61,292039614521190.56,351769776295871.94,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_G10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_37.tif
62,336898875621761.9,29195543559504.29,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T5_120-0_H12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_37.tif
63,1116302753994930.1,-471916302473046.5,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_A1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_31.tif
64,-3013715215064666.5,379891634410737.44,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_F4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_5.tif
65,-4367291131808136.0,-376126360270755.9,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T7_168-0_G10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_60.tif
66,-1291533381176471.5,-62261272500086.67,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T5_120-0_D7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_49.tif
67,-2469878638394889.5,337476811756845.8,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_A10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_20.tif
68,2274852700035457.5,10457395129047.057,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_E5_0_FITC-DFTrCy5_BGs_MN_ALIGNED_12.tif
69,2911256480527424.5,-362647776075030.7,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_B6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_7.tif
70,-1849747102784780.8,-2575760569422.366,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T5_120-0_E11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_28.tif
71,-1745800555233066.0,518885955136275.4,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_A10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_3.tif
72,1385372822679324.5,-1222661244692079.2,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_A7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_30.tif
73,-543160825728516.94,-95026458337938.69,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T3_72-0_D1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_7.tif
74,-1201817329990839.5,168038592750439.28,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T2_48-0_B6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_14.tif
75,-3873541657299857.5,-268048481560800.62,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T3_72-0_E1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_51.tif
76,-536951601137400.25,197863325142220.72,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_G5_0_FITC-DFTrCy5_BGs_MN_ALIGNED_7.tif
77,-2663870206229620.0,565052762244200.1,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_A2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_23.tif
78,-3365643310203906.5,-76495601129347.45,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T6_144-0_F8_0_FITC-DFTrCy5_BGs_MN_ALIGNED_12.tif
79,-1464873722865776.0,419545539995076.8,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T7_168-0_E1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_88.tif
80,934481837397871.5,-614523530389909.2,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_C3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_1.tif
81,1192627206329464.0,297565013692826.9,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T5_120-0_A10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_42.tif
82,-953039852325260.0,573680942080347.2,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_E6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_1.tif
83,2441168170930656.0,189483048119713.06,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_H1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_18.tif
84,767844035229919.4,-430649227139876.2,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T6_144-0_H7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_38.tif
85,765961256064680.5,-11962267493950.512,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T4_96-0_A12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_24.tif
86,788616492723548.1,-380859146787548.7,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_G1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_20.tif
87,111423625914998.98,137907330785778.48,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T7_168-0_D12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_11.tif
88,1351484730089888.8,297126348591078.3,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_A3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_9.tif
89,1924158998470652.2,255093051040960.5,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T4_96-0_A8_0_FITC-DFTrCy5_BGs_MN_ALIGNED_28.tif
90,36937092235730.44,443926639416237.0,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_G2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_33.tif
91,1125669650262414.2,373766320098776.8,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T3_72-0_E3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_42.tif
92,-36210435337177.375,374877379864061.3,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_F7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_6.tif
93,1531449818739112.2,199679740038574.06,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_D4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_12.tif
94,1062881563158681.6,-1833817329940555.5,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T7_168-0_A1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_95.tif
95,-122329391401703.95,-377989479101704.7,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T2_48-0_B7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_22.tif
96,-171975186338570.25,231111398855873.72,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_G4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_2.tif
97,-994672888803922.5,-682695290398585.0,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T2_48-0_H2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_43.tif
98,-456879742264280.8,-738912039075158.2,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_C1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_36.tif
99,-1749384178875827.5,-98834600399594.16,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_E2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_39.tif
100,615652616522440.1,106359465347981.12,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T5_120-0_G6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_32.tif
101,571964933101135.1,247311567064676.53,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_E10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_6.tif
102,2684469598678061.0,-26880809919162.285,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_H5_0_FITC-DFTrCy5_BGs_MN_ALIGNED_9.tif
103,-2969577934480730.0,-178920534479405.47,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T7_168-0_B2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_15.tif
104,-358205431902614.44,-377193745626951.56,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_F1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_16.tif
105,2770430669741344.0,-259096149492010.8,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_H11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_38.tif
106,329487875520693.5,-573555947207520.9,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_E3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_24.tif
107,-4401150007475790.0,-555064032285740.4,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T5_120-0_G7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_28.tif
108,357030214234742.0,-854885547118362.9,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T2_48-0_C3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_25.tif
109,649693438491556.5,147671705460001.6,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_C1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_21.tif
110,1080504365671170.1,480436711164530.8,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T3_72-0_F3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_42.tif
111,395401695879223.4,-199274047975347.9,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_F10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_18.tif
112,2700773742559869.0,-82453319624872.02,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_G12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_7.tif
113,817302964375917.4,229083854393678.66,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T7_168-0_F11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_23.tif
114,1526613125092405.8,443374368595664.3,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_B6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_18.tif
115,-665170637883309.4,35407550979255.16,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_A4_0_FITC-DFTrCy5_BGs_MN_ALIGNED_6.tif
116,-479440992945620.6,45095370800558.31,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_E3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_20.tif
117,-4369300773041985.0,-611479370262556.5,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T5_120-0_G12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_19.tif
118,740778728727241.4,-404420660953346.25,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_D9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_25.tif
119,737438614097869.9,85593484033297.88,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T6_144-0_B2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_2.tif
120,-318985521500383.2,455656478684775.7,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_E5_0_FITC-DFTrCy5_BGs_MN_ALIGNED_34.tif
121,-750312448552068.0,-715434760040980.0,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T2_48-0_E3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_36.tif
122,1261265457714747.2,-179327233415908.34,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T3_72-0_C11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_12.tif
123,1260215787779336.0,-582127760116766.8,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T7_168-0_C10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_10.tif
124,-3176444891638252.5,230204222383371.38,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_G12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_24.tif
125,-1187496771542280.5,-130815773810312.66,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_E1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_14.tif
126,2142231512474488.2,-273725708822459.72,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_H10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_23.tif
127,1029219356203193.2,-5539768551096.931,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T3_72-0_G3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_22.tif
128,-124742326264939.8,182534756725174.1,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T6_144-0_D12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_2.tif
129,356923153624721.5,-453698025454561.6,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T2_48-0_G7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_11.tif
130,466415513502133.2,496711788241433.25,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_B12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_10.tif
131,1209622974731774.2,532063947715741.4,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T4_96-0_E6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_28.tif
132,3273469063692419.5,715470556106011.1,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T2_48-0_H6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_43.tif
